CODIGO_REGIONAL;NOMBRE_REGIONAL;CODIGO_CENTRO;NOMBRE_CENTRO;FICHA;PROGRAMA;VERSION_PROGRAMA;TIPO_FORMACION;RESPUESTA;FECHA_INICIO;FECHA_FIN;ESTADO_FICHA;APRENDICES_ACTIVOS;PROGRAMADA;CODIGO_PROGRAMA_ESPECIAL;PROGRAMA_ESPECIAL;CODIGO_CONVENIO;AMPLIACION_DE_COBERTURA;CONVENIO;EMPRESA_TIPO_DOCUMENTO;EMPRESA_NUMERO_DOCUMENTO;EMPRESA;TIPO_FICHA;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2965626;BÁSICO EN OPERACIÓN Y MANTENIMIENTO DE MAQUINARIA PESADA (RETROCARGADOR);2;A LA MEDIDA;CURSO ESPECIAL;2024-04-22 00:00:00.0;2024-04-25 00:00:00.0;Terminada;28;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;800095983;ALCALDIA MUNICIPAL DE ROSAS;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2911059;DECORACION EN GLOBOS;1;A LA MEDIDA;CURSO ESPECIAL;2024-02-14 00:00:00.0;2024-02-26 00:00:00.0;Terminada;30;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;8915015795;RED UNIDOS;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2911669;DECORACION EN GLOBOS;1;A LA MEDIDA;CURSO ESPECIAL;2024-02-15 00:00:00.0;2024-03-06 00:00:00.0;Terminada;16;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919161;DECORACION EN GLOBOS;1;A LA MEDIDA;CURSO ESPECIAL;2024-02-22 00:00:00.0;2024-03-01 00:00:00.0;Terminada;16;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;8915015795;RED UNIDOS;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2919170;DECORACION EN GLOBOS;1;A LA MEDIDA;CURSO ESPECIAL;2024-02-28 00:00:00.0;2024-03-13 00:00:00.0;Terminada;18;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;8915015795;RED UNIDOS;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2933475;DECORACION EN GLOBOS;1;A LA MEDIDA;CURSO ESPECIAL;2024-03-04 00:00:00.0;2024-03-31 00:00:00.0;Terminada;13;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2937942;DECORACION EN GLOBOS;1;A LA MEDIDA;CURSO ESPECIAL;2024-03-07 00:00:00.0;2024-03-26 00:00:00.0;Terminada;16;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2954477;DECORACION EN GLOBOS;1;A LA MEDIDA;CURSO ESPECIAL;2024-04-03 00:00:00.0;2024-04-27 00:00:00.0;Terminada por fecha;22;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2955764;DECORACION EN GLOBOS;1;A LA MEDIDA;CURSO ESPECIAL;2024-04-01 00:00:00.0;2024-04-05 00:00:00.0;Terminada;11;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;8915015795;RED UNIDOS;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2960617;DECORACION EN GLOBOS;1;A LA MEDIDA;CURSO ESPECIAL;2024-04-13 00:00:00.0;2024-04-18 00:00:00.0;Terminada por fecha;21;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;8915015795;RED UNIDOS;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2960624;DECORACION EN GLOBOS;1;A LA MEDIDA;CURSO ESPECIAL;2024-04-19 00:00:00.0;2024-04-24 00:00:00.0;Terminada;8;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;8915015795;RED UNIDOS;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2938932;ESTRUCTURACION DEL SISTEMA DE GESTION EN SEGURIDAD Y SALUD EN TRABAJO;2;A LA MEDIDA;CURSO ESPECIAL;2024-03-06 00:00:00.0;2024-03-30 00:00:00.0;Terminada;16;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2957706;ESTRUCTURACION DEL SISTEMA DE GESTION EN SEGURIDAD Y SALUD EN TRABAJO;2;A LA MEDIDA;CURSO ESPECIAL;2024-04-10 00:00:00.0;2024-04-29 00:00:00.0;Terminada;36;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2969552;EXCEL INTERMEDIO;1;A LA MEDIDA;CURSO ESPECIAL;2024-04-18 00:00:00.0;2024-05-04 00:00:00.0;Terminada por fecha;15;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2976192;EXCEL INTERMEDIO;1;A LA MEDIDA;CURSO ESPECIAL;2024-04-23 00:00:00.0;2024-05-23 00:00:00.0;En ejecucion;36;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;9003427980;ZONA FRANCA DEL CAUCA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2907003;FUNDAMENTOS DE ELECTRICIDAD;1;A LA MEDIDA;CURSO ESPECIAL;2024-02-08 00:00:00.0;2024-03-21 00:00:00.0;Terminada;19;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;8915015795;RED UNIDOS;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2944344;FUNDAMENTOS DE ELECTRICIDAD;1;A LA MEDIDA;CURSO ESPECIAL;2024-03-13 00:00:00.0;2024-04-27 00:00:00.0;Terminada por fecha;22;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;8915015795;RED UNIDOS;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2945237;FUNDAMENTOS DE ELECTRICIDAD;1;A LA MEDIDA;CURSO ESPECIAL;2024-03-15 00:00:00.0;2024-05-24 00:00:00.0;En ejecucion;15;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;891502307;ALCALDIA BUENOS AIRES;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2946138;FUNDAMENTOS DE ELECTRICIDAD;1;A LA MEDIDA;CURSO ESPECIAL;2024-03-15 00:00:00.0;2024-04-02 00:00:00.0;Terminada;15;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;8999990341;SERVICIO NACIONAL DE APRENDIZAJE - SENA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2946439;FUNDAMENTOS DE ELECTRICIDAD;1;A LA MEDIDA;CURSO ESPECIAL;2024-03-21 00:00:00.0;2024-05-30 00:00:00.0;En ejecucion;20;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;891500841;ALCALDIA DE MIRANDA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2948258;FUNDAMENTOS DE ELECTRICIDAD;1;A LA MEDIDA;CURSO ESPECIAL;2024-03-20 00:00:00.0;2024-05-12 00:00:00.0;En ejecucion;30;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;8915015795;RED UNIDOS;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2954478;FUNDAMENTOS DE ELECTRICIDAD;1;A LA MEDIDA;CURSO ESPECIAL;2024-04-01 00:00:00.0;2024-05-20 00:00:00.0;En ejecucion;19;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;8999990341;SERVICIO NACIONAL DE APRENDIZAJE - SENA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2964608;FUNDAMENTOS DE ELECTRICIDAD;1;A LA MEDIDA;CURSO ESPECIAL;2024-04-16 00:00:00.0;2024-05-20 00:00:00.0;En ejecucion;22;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;8915015795;RED UNIDOS;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2959575;LEVANTAMIENTO DE MUROS EN MAMPOSTERIA;1;A LA MEDIDA;CURSO ESPECIAL;2024-04-22 00:00:00.0;2024-06-24 00:00:00.0;En ejecucion;21;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2908957;LOCALIZACION Y REPLANTEO DE TERRENOS PARA LA CONSTRUCCION;1;A LA MEDIDA;CURSO ESPECIAL;2024-02-19 00:00:00.0;2024-04-10 00:00:00.0;Terminada;21;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2915605;REALIZAR MANTENIMIENTO PREVENTIVO Y PREDICTIVO QUE PROLONGUE EL FUNCIONAMIENTO DE LOS EQUIPOS DE COMPUTO.;2;A LA MEDIDA;CURSO ESPECIAL;2024-02-19 00:00:00.0;2024-03-07 00:00:00.0;Terminada;19;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2823064;FABRICACION METALMECANICA;1;NO A LA MEDIDA;AUXILIAR;2023-10-02 00:00:00.0;2024-07-01 00:00:00.0;En ejecucion;19;S;0;;0;;;;;;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2955485;ACABADOS ARQUITECTONICOS DE CONSTRUCCION;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-04-01 00:00:00.0;2024-06-27 00:00:00.0;En ejecucion;19;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2942001;ACABADOS DEL PRODUCTO ARTESANAL EN MADERA;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-03-07 00:00:00.0;2024-03-26 00:00:00.0;Terminada;18;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2955266;ACONDICIONAMIENTO CORPORAL PARA LA DANZA;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-04-01 00:00:00.0;2024-04-10 00:00:00.0;Terminada;15;S;0;;8842;N;ACUERDO NO. 0003 DE 2023  POR EL CUAL SE CREA LA ESTRATEGIA CAMPE-SENA, EL PROGRAMA DE FORMACIÓN ESPECIALIZADA PARA LA ECONOMÍA CAMPESINA - FEEC, EN EL SERVICIO NACIONAL DE APRENDIZAJE;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2947525;ACONDICIONAMIENTO DE SUPERFICIES EN MADERA;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-03-11 00:00:00.0;2024-04-05 00:00:00.0;Terminada;16;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2959771;ACONDICIONAMIENTO DE SUPERFICIES EN MADERA;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-04-10 00:00:00.0;2024-05-09 00:00:00.0;En ejecucion;17;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;8999990341;SERVICIO NACIONAL DE APRENDIZAJE - SENA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2913521;ACTUALIZACION EN OPERACION DE MAQUINA MONTACARGAS;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-02-16 00:00:00.0;2024-03-15 00:00:00.0;Terminada;15;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2955390;ACTUALIZACION EN OPERACION DE MAQUINA MONTACARGAS;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-04-05 00:00:00.0;2024-04-27 00:00:00.0;Terminada por fecha;38;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;8999990341;SERVICIO NACIONAL DE APRENDIZAJE - SENA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2906836;ALFABETIZACIÓN INFORMÁTICA;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-02-06 00:00:00.0;2024-02-19 00:00:00.0;Terminada;11;S;1003;AULA MÓVIL;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2910115;ALFABETIZACIÓN INFORMÁTICA;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-02-12 00:00:00.0;2024-02-29 00:00:00.0;Terminada;14;S;1003;AULA MÓVIL;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2916151;ALFABETIZACIÓN INFORMÁTICA;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-02-21 00:00:00.0;2024-03-11 00:00:00.0;Terminada;19;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2937965;ALFABETIZACIÓN INFORMÁTICA;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-03-07 00:00:00.0;2024-03-16 00:00:00.0;Terminada;22;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2957739;ALFABETIZACIÓN INFORMÁTICA;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-04-06 00:00:00.0;2024-04-17 00:00:00.0;Terminada por fecha;21;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2978741;ALFABETIZACIÓN INFORMÁTICA;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-05-02 00:00:00.0;2024-06-27 00:00:00.0;En ejecucion;18;N;2135;ATENCION A INSTITUCIONES;0;;;NIT;800181224;GIMNASIO MODERNO DEL CAUCA LIMITADA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2908396;ANALISIS ORGANIZACIONAL POR PROCESOS;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-02-09 00:00:00.0;2024-02-28 00:00:00.0;Terminada;24;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2915580;ANALISIS ORGANIZACIONAL POR PROCESOS;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-02-17 00:00:00.0;2024-03-14 00:00:00.0;Terminada;25;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2975283;ANALISIS ORGANIZACIONAL POR PROCESOS;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-04-22 00:00:00.0;2024-04-30 00:00:00.0;Terminada;17;S;0;;8842;N;ACUERDO NO. 0003 DE 2023  POR EL CUAL SE CREA LA ESTRATEGIA CAMPE-SENA, EL PROGRAMA DE FORMACIÓN ESPECIALIZADA PARA LA ECONOMÍA CAMPESINA - FEEC, EN EL SERVICIO NACIONAL DE APRENDIZAJE;NIT;901419737;ASOAPICAUCA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2975313;ANALISIS ORGANIZACIONAL POR PROCESOS;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-04-22 00:00:00.0;2024-04-30 00:00:00.0;Terminada;16;S;0;;8842;N;ACUERDO NO. 0003 DE 2023  POR EL CUAL SE CREA LA ESTRATEGIA CAMPE-SENA, EL PROGRAMA DE FORMACIÓN ESPECIALIZADA PARA LA ECONOMÍA CAMPESINA - FEEC, EN EL SERVICIO NACIONAL DE APRENDIZAJE;NIT;9001679693;ASOCIACION DE BARRIOS Y VEREDAS DE LOS MUNICIPIOS DEL DEPARTAMENTO DEL CAUCA - CONSTRUYENDO FUTURO;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2910142;APLICACION DE CONCEPTOS DE ECONOMIA CIRCULAR EN CONTEXTOS PRODUCTIVOS.;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-02-13 00:00:00.0;2024-02-28 00:00:00.0;Terminada;13;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2971774;APLICACION DE CONCEPTOS DE ECONOMIA CIRCULAR EN CONTEXTOS PRODUCTIVOS.;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-04-22 00:00:00.0;2024-05-11 00:00:00.0;En ejecucion;31;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2937985;APLICACION DE FUNCIONES Y COMBINACIONES MULTIPLES EN EXCEL PARA SOLUCION DE PROBLEMAS.;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-03-18 00:00:00.0;2024-04-01 00:00:00.0;Terminada;14;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2945005;APLICACION DE FUNCIONES Y COMBINACIONES MULTIPLES EN EXCEL PARA SOLUCION DE PROBLEMAS.;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-03-14 00:00:00.0;2024-03-22 00:00:00.0;Terminada;18;S;1003;AULA MÓVIL;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2944930;APLICACIÓN DE HERRAMIENTAS BASICAS DE LA HOJA DE CALCULO MICROSOFT EXCEL;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-04-08 00:00:00.0;2024-05-15 00:00:00.0;En ejecucion;17;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2940943;APLICACIÓN DE HERRAMIENTAS DEL PROCESADOR DE TEXTO MICROSOFT WORD;2;NO A LA MEDIDA;CURSO ESPECIAL;2024-03-13 00:00:00.0;2024-04-05 00:00:00.0;Terminada;7;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2971470;APLICACIÓN DE HERRAMIENTAS DEL PROCESADOR DE TEXTO MICROSOFT WORD;2;NO A LA MEDIDA;CURSO ESPECIAL;2024-04-20 00:00:00.0;2024-05-25 00:00:00.0;En ejecucion;22;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2914206;APLICACION DE LA ETICA Y HABILIDADES SOCIALES EN EL CONTEXTO LABORAL;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-02-17 00:00:00.0;2024-02-28 00:00:00.0;Terminada;25;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2929475;APLICACION DE LA ETICA Y HABILIDADES SOCIALES EN EL CONTEXTO LABORAL;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-02-29 00:00:00.0;2024-03-08 00:00:00.0;Terminada;15;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2948307;APLICACION DE LA ETICA Y HABILIDADES SOCIALES EN EL CONTEXTO LABORAL;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-03-20 00:00:00.0;2024-04-04 00:00:00.0;Terminada por fecha;16;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2957692;APLICACION DE LA ETICA Y HABILIDADES SOCIALES EN EL CONTEXTO LABORAL;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-04-06 00:00:00.0;2024-05-02 00:00:00.0;Terminada por fecha;22;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2957694;APLICACION DE LA ETICA Y HABILIDADES SOCIALES EN EL CONTEXTO LABORAL;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-04-06 00:00:00.0;2024-05-04 00:00:00.0;Terminada por fecha;14;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2961166;APLICACION DE LA ETICA Y HABILIDADES SOCIALES EN EL CONTEXTO LABORAL;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-04-19 00:00:00.0;2024-04-30 00:00:00.0;Terminada;24;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2949670;APLICACION DE LAS ETAPAS DEL DESARROLLO DE SOFTWARE EN LA IMPLEMENTACION DE SOLUCIONES DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-03-20 00:00:00.0;2024-06-15 00:00:00.0;En ejecucion;48;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;8999990341;SERVICIO NACIONAL DE APRENDIZAJE - SENA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2915439;APLICACIÓN DE OPERACIONES CONTABLES BÁSICAS;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-02-16 00:00:00.0;2024-02-22 00:00:00.0;Terminada;15;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;8999990341;SERVICIO NACIONAL DE APRENDIZAJE - SENA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2915628;APLICACIÓN DE OPERACIONES CONTABLES BÁSICAS;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-02-23 00:00:00.0;2024-02-29 00:00:00.0;Terminada;13;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;8999990341;SERVICIO NACIONAL DE APRENDIZAJE - SENA;OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2907758;APLICACIÓN DE PINTURA EN MADERA.;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-02-05 00:00:00.0;2024-02-26 00:00:00.0;Terminada;15;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;89999341;DEMANDA SOCIAL (SENA);OTRO;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2957711;APLICACIÓN DE PINTURA EN MADERA.;1;NO A LA MEDIDA;CURSO ESPECIAL;2024-04-08 00:00:00.0;2024-04-27 00:00:00.0;Terminada;18;S;2135;ATENCION A INSTITUCIONES;0;;;NIT;900046497;FUNDACION NUEVA ESPERANZA;OTRO;
